,Longitude,Latitude,name,Coord,County,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson,Total Crime
1085,-122.2448941,47.90462695,Chevron,"47.90462695,-122.2448941",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1086,-122.122316175088,47.6171910003523,Chevron,"47.6171910003523,-122.122316175088",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1087,-122.1805432,47.8782949,Chevron,"47.8782949,-122.1805432",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1088,-122.23690565,47.8816348,Chevron,"47.8816348,-122.23690565",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1089,-122.0450673,47.5516233,Chevron,"47.5516233,-122.0450673",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1090,-122.0453441,47.5516285,Chevron,"47.5516285,-122.0453441",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1091,-122.5761946,45.6583116,Chevron,"45.6583116,-122.5761946",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1092,-122.691946351673,45.6499176499748,Chevron,"45.6499176499748,-122.691946351673",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1093,-122.63623755,45.65663685,Chevron,"45.65663685,-122.63623755",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1094,-122.55337845,45.693079,Chevron,"45.693079,-122.55337845",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1095,-122.664822549231,45.693336350037,Chevron,"45.693336350037,-122.664822549231",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1096,-122.532223925339,45.7807371497052,Chevron,"45.7807371497052,-122.532223925339",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1097,-122.551434147864,45.7809798421736,Chevron,"45.7809798421736,-122.551434147864",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1098,-122.6647734,45.75078725,Chevron,"45.75078725,-122.6647734",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1099,-122.665112427805,45.7507166053716,Chevron,"45.7507166053716,-122.665112427805",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1100,-122.7536923,45.9272998,Chevron,"45.9272998,-122.7536923",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1101,-122.845819830332,46.0098155497433,Chevron,"46.0098155497433,-122.845819830332",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1102,-120.304011165336,47.4111536442205,Chevron,"47.4111536442205,-120.304011165336",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
1103,-121.7944373,47.48883055,Chevron,"47.48883055,-121.7944373",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1104,-120.015158745015,47.8396303500907,Chevron,"47.8396303500907,-120.015158745015",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
1105,-122.50433325,47.15910625,Chevron,"47.15910625,-122.50433325",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1106,-122.250350375042,47.2964010497898,Chevron,"47.2964010497898,-122.250350375042",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1107,-122.382666374359,47.2968926497954,Chevron,"47.2968926497954,-122.382666374359",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1108,-122.392278744288,47.3155134502893,Chevron,"47.3155134502893,-122.392278744288",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1109,-122.82442705,47.45231655,Chevron,"47.45231655,-122.82442705",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0
1110,-122.120939409137,47.5561716497631,Chevron,"47.5561716497631,-122.120939409137",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1111,-122.181438424742,47.6168822004302,Chevron,"47.6168822004302,-122.181438424742",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1112,-122.376282050501,47.5341300999889,Chevron,"47.5341300999889,-122.376282050501",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1113,-122.201296852897,47.6343597564372,Chevron,"47.6343597564372,-122.201296852897",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1114,-122.30089475,47.6760145,Chevron,"47.6760145,-122.30089475",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1115,-122.331795199602,47.7088482499924,Chevron,"47.7088482499924,-122.331795199602",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1116,-122.313198472411,47.7196159496489,Chevron,"47.7196159496489,-122.313198472411",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1117,-122.76969995,47.6354094,Chevron,"47.6354094,-122.76969995",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1118,-122.262363773384,47.8495802993667,Chevron,"47.8495802993667,-122.262363773384",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1119,-121.4326633,48.52686975,Chevron,"48.52686975,-121.4326633",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
1120,-122.3130411,48.43534535,Chevron,"48.43534535,-122.3130411",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
1121,-122.485918661938,48.9388596999523,Chevron,"48.9388596999523,-122.485918661938",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
1122,-122.0504198,47.1094726,Chuck's Service Gas & Diesel,"47.1094726,-122.0504198",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1123,-117.44807885,47.68503365,City Fuel,"47.68503365,-117.44807885",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1124,-117.506069271285,47.6172284001625,Conoco,"47.6172284001625,-117.506069271285",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1125,-117.197010529563,47.6664683999215,Conoco,"47.6664683999215,-117.197010529563",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1126,-118.365469100633,47.1188202499845,ConocoPhillips,"47.1188202499845,-118.365469100633",Adams,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0
1127,-122.182717445741,47.6836143998339,Costco Gasoline,"47.6836143998339,-122.182717445741",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1128,-122.343099799662,47.7744670500021,Costco Gasoline,"47.7744670500021,-122.343099799662",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1129,-122.604108649778,45.6841506496689,Costco Gasoline,"45.6841506496689,-122.604108649778",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1130,-117.380443424779,47.7670797997631,Costco Gasoline,"47.7670797997631,-117.380443424779",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1131,-122.247676807008,47.4443858314151,Costco Gasoline,"47.4443858314151,-122.247676807008",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1132,-117.3305752,47.6579486,Costco Gasoline,"47.6579486,-117.3305752",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1133,-122.337990675,48.4525135502064,Costco Gasoline,"48.4525135502064,-122.337990675",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
1134,-117.04388205,46.42199425,Costco Gasoline,"46.42199425,-117.04388205",Asotin,,,,,,,,,,,,
1135,-123.124924973216,48.0780153026432,Costco Gasoline,"48.0780153026432,-123.124924973216",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1136,-122.679267874677,47.6558038002807,Costco Gasoline,"47.6558038002807,-122.679267874677",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1137,-122.14645575,47.7807599,Costco Gasoline,"47.7807599,-122.14645575",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1138,-122.2752283,47.8337584,Costco Gasoline,"47.8337584,-122.2752283",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1139,-122.194694,46.7663492,Elbe Supply,"46.7663492,-122.194694",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1140,-122.43539525,47.40047725,Engels Repair & Towing Gas Pumps,"47.40047725,-122.43539525",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1141,-118.368656850484,47.117822200421,Exxon,"47.117822200421,-118.368656850484",Adams,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0
1142,-117.56121345,47.59016155,Exxon,"47.59016155,-117.56121345",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1143,-122.358789200606,47.2992423000106,Fred Meyer,"47.2992423000106,-122.358789200606",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1144,-122.667594925034,45.7222848001122,Fred Meyer,"45.7222848001122,-122.667594925034",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1145,-122.502823117629,45.6050162842872,Fred Meyer,"45.6050162842872,-122.502823117629",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1146,-122.555502975863,45.618237650454,Fred Meyer,"45.618237650454,-122.555502975863",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1147,-122.550269325403,45.7811136004226,Fred Meyer,"45.7811136004226,-122.550269325403",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1148,-122.626617575153,47.6109239495629,Fred Meyer Fuel,"47.6109239495629,-122.626617575153",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1149,-122.197506,47.443733,Fred Meyer Fuel Center,"47.443733,-122.197506",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1150,-122.01822855,47.3625864,Fred Meyer Fuel Center,"47.3625864,-122.01822855",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1151,-122.2042953,47.38665045,Fred Meyer Fuel Center,"47.38665045,-122.2042953",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1152,-122.184578756382,47.7094543046113,Fred Meyer Gas,"47.7094543046113,-122.184578756382",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1153,-122.1718965,48.0853107,Fred Meyer Gas,"48.0853107,-122.1718965",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1154,-122.271830575077,47.8466780498078,Fred Meyer Gas Station,"47.8466780498078,-122.271830575077",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1155,-120.54983525,46.9878358,Fred Meyers Gas Station,"46.9878358,-120.54983525",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
1156,-122.531834076548,48.0082292501584,Freeland Shell,"48.0082292501584,-122.531834076548",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
1157,-122.6488614,47.8026781,Hilltop 76,"47.8026781,-122.6488614",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1158,-122.385071824969,47.2452780996867,Loves,"47.2452780996867,-122.385071824969",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1159,-123.5140849,48.10213715,Lower Elwha Fuel,"48.10213715,-123.5140849",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1160,-122.384382185765,47.6560933503683,Magnolia 76,"47.6560933503683,-122.384382185765",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1161,-123.442355266105,48.121874055286,Masco Petroleum,"48.121874055286,-123.442355266105",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1162,-123.173462195597,48.080538949746,Masco Petroleum,"48.080538949746,-123.173462195597",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1163,-117.218578125027,47.6639222001357,Maverik,"47.6639222001357,-117.218578125027",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1164,-120.55176035,46.9940909,Mid State Co-Op,"46.9940909,-120.55176035",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
1165,-117.582129700676,47.4829299499333,Mitchell's Harvest Food,"47.4829299499333,-117.582129700676",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1166,-122.660903450168,45.7797886499954,Mobil,"45.7797886499954,-122.660903450168",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1167,-123.386749249805,48.1051583000034,Mobil,"48.1051583000034,-123.386749249805",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1168,-123.43531515,48.1146537,Mobil,"48.1146537,-123.43531515",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1169,-122.651829574647,45.7241443495301,Mobil,"45.7241443495301,-122.651829574647",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1170,-122.56140163689,45.6645652497859,Mobil,"45.6645652497859,-122.56140163689",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1171,-122.97460965,46.67353355,Mobil,"46.67353355,-122.97460965",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
1172,-122.505004712011,47.1596647501293,Mobil,"47.1596647501293,-122.505004712011",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1173,-122.350318051184,47.4900265419202,Mobil,"47.4900265419202,-122.350318051184",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1174,-122.6290006,47.58869915,Mobil,"47.58869915,-122.6290006",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1175,-122.62942285,47.632537,Mobil,"47.632537,-122.62942285",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1176,-121.793952119367,47.4891922000802,Mt Si Shell,"47.4891922000802,-121.793952119367",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1177,-123.448310842993,48.1201781496093,Pacific Petroleum,"48.1201781496093,-123.448310842993",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1178,-122.229219224819,47.3737686992743,Pacific Pride,"47.3737686992743,-122.229219224819",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1179,-122.041881353545,47.3931651025744,Pacific Pride,"47.3931651025744,-122.041881353545",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1180,-122.3277503,48.433674,Pacific Pride,"48.433674,-122.3277503",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
1181,-121.715491452593,47.4688452969988,Pacific Pride,"47.4688452969988,-121.715491452593",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1182,-122.683037175601,45.6267084485539,Pacific Pride,"45.6267084485539,-122.683037175601",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1183,-121.984594287216,47.2007264501725,Pacific Pride,"47.2007264501725,-121.984594287216",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1184,-122.24849804989,47.2473377000033,Pacific Pride,"47.2473377000033,-122.24849804989",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
1185,-122.329626396718,47.5745864849074,Pacific Pride,"47.5745864849074,-122.329626396718",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1186,-122.12681355,48.19202245,Pacific Pride,"48.19202245,-122.12681355",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1187,-117.32764705,47.66474505,Pacific Pride Commercial Fueling,"47.66474505,-117.32764705",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1188,-121.989630870251,47.1997932999169,QFC Fuel,"47.1997932999169,-121.989630870251",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1189,-123.274866505767,48.0939036997322,R Corner,"48.0939036997322,-123.274866505767",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
1190,-122.220457759103,47.9297900499551,Safeway,"47.9297900499551,-122.220457759103",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1191,-122.650946975008,45.7159825501632,Safeway,"45.7159825501632,-122.650946975008",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1192,-122.901300088206,46.1421462999074,Safeway,"46.1421462999074,-122.901300088206",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
1193,-122.019706660226,47.540241300576,Safeway,"47.540241300576,-122.019706660226",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1194,-122.312829470614,47.7554492699141,Safeway 0497 Fuel Station,"47.7554492699141,-122.312829470614",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1195,-117.041665199546,48.1836215500028,Safeway 1159 Fuel Station,"48.1836215500028,-117.041665199546",Pend Oreille,2156.0,2.0,0.0,0.0,1.0,1.0,44.0,0.0,41.0,3.0,0.0,92.0
1196,-122.337306125062,48.4362120998619,Safeway 1472 Fuel Station,"48.4362120998619,-122.337306125062",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
1197,-117.447192398029,47.7003779500197,Safeway 1494 Fuel Station,"47.7003779500197,-117.447192398029",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
1198,-122.62940650153,47.6202053022522,Safeway 1524 Fuel Station,"47.6202053022522,-122.62940650153",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1199,-121.793605570906,47.4875577216784,Safeway 1528 Fuel Station,"47.4875577216784,-121.793605570906",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1200,-122.690413318604,47.6524803386973,Safeway 1680 Fuel Station,"47.6524803386973,-122.690413318604",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1201,-122.104387889419,48.0050583972473,Safeway 1803 Fuel Station,"48.0050583972473,-122.104387889419",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
1202,-122.205585757746,47.7228209500305,Safeway 2734 Fuel Station,"47.7228209500305,-122.205585757746",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1203,-122.627778855614,47.519217199899,Safeway Gas,"47.519217199899,-122.627778855614",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1204,-122.318037725031,47.3147619496781,Safeway Gas,"47.3147619496781,-122.318037725031",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1205,-122.315390953918,47.5177035499549,Shell,"47.5177035499549,-122.315390953918",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1206,-122.350431949287,47.4887840010258,Shell,"47.4887840010258,-122.350431949287",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1207,-122.344219382593,47.6816901401702,Shell,"47.6816901401702,-122.344219382593",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1208,-122.200866666885,47.6784061998012,Shell,"47.6784061998012,-122.200866666885",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1209,-122.356349469131,47.6189344362562,Shell,"47.6189344362562,-122.356349469131",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1210,-122.7321414,48.99366765,Shell,"48.99366765,-122.7321414",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
1211,-122.306570000728,47.6918005998404,Shell,"47.6918005998404,-122.306570000728",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1212,-122.334406899713,47.7083168000039,Shell,"47.7083168000039,-122.334406899713",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1213,-122.23770055,47.7096705,Shell,"47.7096705,-122.23770055",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1214,-122.177667675045,47.7085523496977,Shell,"47.7085523496977,-122.177667675045",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1215,-122.31692877551,47.6610402544973,Shell,"47.6610402544973,-122.31692877551",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1216,-122.163683375202,47.488898100504,Shell,"47.488898100504,-122.163683375202",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1217,-122.319019201768,47.6760544416769,Shell,"47.6760544416769,-122.319019201768",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1218,-122.626040593188,45.6785067501245,Shell,"45.6785067501245,-122.626040593188",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
1219,-122.542318284091,47.8391955022851,Shell,"47.8391955022851,-122.542318284091",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
1220,-124.05508035,46.3312636,Shell,"46.3312636,-124.05508035",Pacific,7064.0,9.0,0.0,1.0,0.0,8.0,51.0,13.0,31.0,7.0,0.0,120.0
1221,-122.326860308339,47.5956502499414,Shell,"47.5956502499414,-122.326860308339",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1222,-121.716812217631,47.4676484000727,Shell,"47.4676484000727,-121.716812217631",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
1223,-122.369050229481,47.5171488004135,Shell,"47.5171488004135,-122.369050229481",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
