X,Y,OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear
-120.533853755164,46.6238163222276,2770,2021/12/31 00:00:00+00,012S120103,012,S1,20103,0.109999999403954,1300,2.84999990463257,0.850000023841858,0.310000002384186,Westbound,On S1 RAMP (N 16TH AVE TO SR 12 WB) After BOTHWAYS INTERSECTION LX20156,{B18B75A7-DA0F-45A7-94F8-14DDDEB52C54},2021
-119.629907507809,46.2443977151238,2771,2021/12/31 00:00:00+00,082Q108903,082,Q1,08903,0.100000001490116,110,8.26000022888184,16.5300006866455,12.3999996185303,Eastbound,On Q1 RAMP (GIBBON RD TO SR 82 EB) After BOTHWAYS INTERSECTION LX08855-GIBBON-HANSON RD,{100B920B-C4BD-46FF-B974-D7E169D1B2D8},2021
-122.474934853955,47.1675858488184,2772,2021/12/31 00:00:00+00,005CI12713,005,CI,12713,0.75,32000,,,,Northbound,On COLL-DIST INCREASING (SR 5 NB TO SR 5 NB) After RIGHT ON RAMP Q112774,{135AD235-3078-42CF-860B-4BCD08F07547},2021
-122.046310580114,47.1053086322152,2773,2021/12/31 00:00:00+00,165,165,,,16.75,3300,6.40999984741211,1.44000005722046,0.100000001490116,Bothways,After Milepost 16.74 A: RIGHT INTERSECTION DAVIS ST,{EC864E11-1AE2-4D6E-9454-D16F460D9082},2021
-120.473159943511,46.5871501526954,2774,2021/12/31 00:00:00+00,082S103403,082,S1,03403,0.170000001788139,8300,,,,Northbound,On S1 RAMP (SR 24 TO SR 82 WB) After RIGHT WYE CONNECTION SR 24,{9BBC6709-BC57-472D-8104-5526D20E99F4},2021
-122.300486804185,47.2899500493535,2775,2021/12/31 00:00:00+00,018,018,,,0.810000002384186,61000,,,,Bothways,After Milepost 0.27 A: RIGHT ON RAMP SR 5 NB,{42296E7B-B383-460B-9491-C811F317BB7A},2021
-122.486587787684,48.7829342188257,2776,2021/12/31 00:00:00+00,005,005,,,256.220001220703,41000,,,,Bothways,"At Milepost 256.24 A: END INCREASING BRIDGE SR 539,  END DECREASING BRIDGE SR 539",{BD2CDE09-519A-43CE-A0C3-7B1379F2036B},2021
-122.163884508138,47.7585835533104,2777,2021/12/31 00:00:00+00,202,202,,,0,27000,3,0.860000014305115,0.0500000007450581,Bothways,"At Milepost 0.00 A: BEGIN BOTHWAYS BRIDGE SR 522, BEGIN ROUTE",{2C0BE938-E90B-4B9B-AA31-4DC6C47ED68D},2021
-122.634400546826,46.6085714487604,2778,2021/12/31 00:00:00+00,508,508,,,13.3500003814697,1700,8.18000030517578,2.36999988555908,0.469999998807907,Bothways,After Milepost 13.34 A: LEFT INTERSECTION CENTRALIA ALPHA RD,{28AD7DC4-9B8B-410A-A355-0448D83166B6},2021
-122.907180988224,46.6066799348658,2779,2021/12/31 00:00:00+00,005Q107318,005,Q1,07318,0.0799999982118607,5200,4.07000017166138,14.960000038147,1.08000004291534,Northbound,On Q1 RAMP (RUSH RD TO SR 5 NB) After BOTHWAYS INTERSECTION LX07278-RUSH RD,{645978CA-FE2A-4BDE-9036-D63236C6DC7C},2021
-122.584991140312,48.4651768600064,2780,2021/12/31 00:00:00+00,020SPANACRT,020,SP,ANACRT,0.189999997615814,23000,3.01999998092651,0.870000004768372,0.670000016689301,Bothways,After Milepost 48.07 A: RIGHT ENTRANCE FROM ROUNDABOUT BYPASS,{E1EA9157-4ADC-43F6-9C12-5DC480E1BF00},2021
-122.180869659286,47.5797802337268,2781,2021/12/31 00:00:00+00,090,090,,,7.69999980926514,82000,,,,Bothways,After Milepost 9.63 A: LEFT OFF RAMP BELLEVUE WAY SE,{72C8E286-A158-43E6-9B79-2CA680ADD8DF},2021
-122.252545615652,47.8957094288503,2782,2021/12/31 00:00:00+00,099,099,,,46.3699989318848,34000,,,,Bothways,Before Milepost 52.81 A: RIGHT INTERSECTION 113TH ST SW,{A95F3FF4-4A22-4297-9581-E77D30FB1603},2021
-122.321435022306,47.6735650100821,2783,2021/12/31 00:00:00+00,005S116963,005,S1,16963,0.0700000002980232,5000,,,,Southbound,On S1 RAMP (RAVENNA BLVD TO SR 5 SB) After BOTHWAYS INTERSECTION RAVENNA BLVD,{FB2A00CA-65B9-4F11-B514-C00603317D99},2021
-122.109960741206,47.878190162505,2784,2021/12/31 00:00:00+00,096,096,,,6.73999977111816,2900,,,,Bothways,"Before Milepost 6.75 A: BOTHWAYS INTERSECTION SR 9, END ROUTE",{C2107EBC-421F-4564-98DE-390D14E29BC8},2021
-122.551257259968,45.6051433416931,2785,2021/12/31 00:00:00+00,205P502690,205,P5,02690,0.259999990463257,24000,,,,Northbound,On P5 RAMP (SR 205 TO SR 14 CD00701) After LEFT INTERSECTION SR 205 NB,{750A7DC6-65A4-4B15-A668-3270E2EE8AC9},2021
-122.703063097046,45.8156230577791,2786,2021/12/31 00:00:00+00,501,501,,,11.8599996566772,12000,,,,Bothways,"Before Milepost 19.05 A: RIGHT ROUNDABOUT S 45TH AVE,  LEFT ROUNDABOUT N 45TH AVE",{A5BD42E0-0195-49FA-B257-82209BE5415F},2021
-117.501061082259,47.6425821067464,2787,2021/12/31 00:00:00+00,002,002,,,273.950012207031,29000,,,,Bothways,"At Milepost 282.03 A: BEGIN INCREASING BRIDGE AIRPORT RD,  BEGIN DECREASING BRIDGE AIRPORT RD",{E23F5917-559B-4F9B-9378-8E6C67B4B909},2021
-118.484411057793,47.0213547819699,2788,2021/12/31 00:00:00+00,395Q108812,395,Q1,08812,0.119999997317791,90,,,,Northbound,"On Q1 RAMP (PAHA PACKARD TO SR 395) After RIGHT INTERSECTION PAHA PACKARD RD,  LEFT INTERSECTION LX08754",{B6138242-DF2B-4EF3-AC3A-59D5919DC73A},2021
-119.766733163676,47.1027437309118,2789,2021/12/31 00:00:00+00,090P515460,090,P5,15460,0.140000000596046,140,7.63000011444092,16.7900009155273,12.210000038147,Eastbound,On P5 RAMP (SR 90 EB TO ADAMS RD) After LEFT INTERSECTION SR 90 EB,{68F32F87-DC33-475D-AA31-34C9E6920C1C},2021
-117.405599292019,48.6851320364263,2790,2021/12/31 00:00:00+00,020,020,,,389.649993896484,280,12.1800003051758,9.65999984741211,0.469999998807907,Bothways,"Before Milepost 390.41 A: LEFT INTERSECTION TIGER E RD,  LEFT INTERSECTION SR 31",{73E1E292-299A-4058-8E8F-762BFBB6D78E},2021
-122.312137025864,47.3515652807773,2791,2021/12/31 00:00:00+00,099,099,,,8.8100004196167,38000,,,,Bothways,Before Milepost 12.47 A: LEFT INTERSECTION S 279TH ST,{27CA0E16-ED9B-40C5-B810-3147450FA8AC},2021
-117.938145427161,47.6606412453272,2792,2021/12/31 00:00:00+00,002,002,,,253,4900,,,,Bothways,"Before Milepost 261.09 A: RIGHT INTERSECTION SR 231,  LEFT INTERSECTION SPRINKLE RD",{87F9D7AF-A295-4B64-9D38-1AA30B227B93},2021
-117.257551721867,47.6745658889226,2793,2021/12/31 00:00:00+00,090,090,,,286.720001220703,106000,,,,Bothways,Before Milepost 289.03 A: RIGHT OFF RAMP SR 27,{1C6AFAD8-A46C-4EDB-B1C3-1F462CE6AAA8},2021
-122.154743218062,47.7740289714957,2794,2021/12/31 00:00:00+00,522,522,,,13.2600002288818,51000,5.48999977111816,2.47000002861023,0.189999997615814,Bothways,At Milepost 13.30 A: PERMANENT TRAFFIC RECORDER P19,{4771262B-2A54-4968-B7B6-16BF545D4135},2021
-120.500918094142,46.9274655944364,2795,2021/12/31 00:00:00+00,082Q500346,082,Q5,00346,0.0900000035762787,540,5.30000019073486,4.61999988555908,1.37000000476837,Southbound,On Q5 RAMP (SR 821 TO SR 82 EB) After BOTHWAYS INTERSECTION SR 821,{2E9DF46E-1A47-408E-9C49-D58A13F67DA3},2021
-123.005691137328,46.8043199708664,2796,2021/12/31 00:00:00+00,005Q108890,005,Q1,08890,0.100000001490116,5800,5.30000019073486,5.75,0.660000026226044,Northbound,On Q1 RAMP (OLD HWY 99 TO SR 5 NB) After BOTHWAYS INTERSECTION LX08836-OLD HWY 99,{7E51BA3C-02D0-4327-A2EB-0737CF4B204F},2021
-119.010371978791,47.9399343174423,2797,2021/12/31 00:00:00+00,155,155,,,25.7399997711182,5700,4.59999990463257,1.54999995231628,0.0799999982118607,Bothways,After Milepost 25.73 A: LEFT WYE CONNECTION SR 174,{D690495D-0484-4D85-8CEB-67D51D62ED2A},2021
-119.97473005905,47.8172443764399,2798,2021/12/31 00:00:00+00,097,097,,,220.149993896484,6000,6.01999998092651,7.57999992370605,2.34999990463257,Bothways,Before Milepost 235.10 A: LEFT INTERSECTION SR 150,{F9D03255-DA48-40C9-8967-1D1032C9CF41},2021
-122.217394045568,47.8492800614677,2799,2021/12/31 00:00:00+00,527,527,,,3.97000002861023,32000,,,,Bothways,Before Milepost 6.61 A: RIGHT WYE CONNECTION MILL CREEK RD,{5D157E67-6B64-4436-A70E-7A10952E237B},2021
-122.062745011582,47.5458748075191,2800,2021/12/31 00:00:00+00,900,900,,,13.4799995422363,43000,2.54999995231628,0.360000014305115,0,Bothways,After Milepost 21.42 A: BOTHWAYS INTERSECTION NW GILMAN BLVD,{32FB4E87-ED63-4D1C-B4EE-8A07DDE59974},2021
-122.835107061018,47.0471160533641,2801,2021/12/31 00:00:00+00,005R510846,005,R5,10846,0.270000010728836,1500,,,,Southbound,On R5 RAMP (SR 5 SB TO SLTR KINNY RD) After LEFT INTERSECTION SR 5 SB,{A2E59407-F7F8-4F7F-BC76-918ACB81486E},2021
-119.919935727248,46.2685165060749,2802,2021/12/31 00:00:00+00,082P507261,082,P5,07261,0.270000010728836,3500,2.35999989509583,7.01999998092651,0.930000007152557,Eastbound,On P5 RAMP (SR 82 EB TO WINE COUNTRY) After LEFT INTERSECTION SR 82 EB,{DD188112-5D01-4E03-86DC-47D08CDB9682},2021
-122.244732381999,47.3223848086472,2803,2021/12/31 00:00:00+00,167,167,,,17.0499992370605,112000,,,,Bothways,At Milepost 15.77 A: BOTHWAYS UNDERCROSSING 15TH ST NW,{054210C9-5132-42E4-9511-EE447025FF98},2021
-121.466287550517,45.7147353113139,2804,2021/12/31 00:00:00+00,014,014,,,66.3099975585938,7100,3.67000007629395,4.46000003814697,0.28999999165535,Bothways,"After Milepost 66.41 A: RIGHT INTERSECTION OAK ST,  LEFT INTERSECTION SR 141",{77F0E349-CA1C-4353-B2BE-507529BB19BD},2021
-122.329295115004,47.4596820351066,2805,2021/12/31 00:00:00+00,509,509,,,29.6299991607666,20000,,,,Bothways,At Milepost 24.83 A: BOTHWAYS UNDERCROSSING S 160TH ST,{499C94A5-EE32-475D-8DCB-551F1D215570},2021
-122.322040259109,47.6654049607528,2806,2021/12/31 00:00:00+00,005RL005EXP,005,RL,005EXP,4.38000011444092,40000,,,,Bothways,After Milepost 169.66 A: LEFT ON RAMP RAVENNA BLVD,{3191448B-6E12-4591-AE38-05551589C4A0},2021
-119.508277190421,48.4031080270995,2807,2021/12/31 00:00:00+00,155,155,,,77.3000030517578,2400,4.26999998092651,3.02999997138977,0.180000007152557,Bothways,"Before Milepost 79.17 A: RIGHT INTERSECTION OMAK RIVERSIDE E'SIDE RD,  LEFT INTERSECTION SINKULEEP RD",{FBE0CE78-A288-4256-86B4-6DB6E5A55D62},2021
-122.263591048738,47.6755899189129,2808,2021/12/31 00:00:00+00,513,513,,,3.33999991416931,14000,,,,Bothways,"Before Milepost 3.35 A: RIGHT INTERSECTION W G MAGNUSON PK,  LEFT INTERSECTION NE 65TH ST, END ROUTE",{816FCA06-C1D9-4AAC-A906-78CAA7EA99EC},2021
-118.308653675508,46.7584273214583,2809,2021/12/31 00:00:00+00,026,026,,,83.0599975585938,1400,6.25,13.4200000762939,4.19999980926514,Bothways,"Before Milepost 82.99 A: RIGHT INTERSECTION SR 260,  LEFT INTERSECTION SR 261",{62FCC59A-AD40-4C42-ADAD-FDF6E72CEA6B},2021
-122.301352830949,47.5086900649392,2810,2021/12/31 00:00:00+00,099Q102396,099,Q1,02396,0.0500000007450581,1000,,,,Northbound,On Q1 RAMP (W MARGINAL PL TO SR 99 N) After BOTHWAYS INTERSECTION FI02374,{AC86E6D9-4CC1-4E2B-B026-033BE3AF5DE4},2021
-122.346950062854,47.6732964494841,2811,2021/12/31 00:00:00+00,099P103621,099,P1,03621,0.0500000007450581,3800,,,,Northbound,On P1 RAMP (SR 99 NB TO 63RD AVE N) After LEFT INTERSECTION SR 99 NB,{12F57B03-B3B9-4F84-9AAC-88826D978980},2021
-122.318904608399,47.7755175548069,2812,2021/12/31 00:00:00+00,005S217717,005,S2,17717,0.219999998807907,6800,,,,Southbound,On S2 RAMP (SR 104 EB TO S117717) After LEFT ON RAMP S317717,{2A6EACCE-451D-41DB-A99E-AF84AE44CDFB},2021
-122.612600258577,48.3481021664325,2813,2021/12/31 00:00:00+00,020,020,,,36.0200004577637,19000,3.84999990463257,2.0699999332428,0.150000005960464,Bothways,After Milepost 36.42 A: BOTHWAYS INTERSECTION FROSTAD RD,{96DF935B-6274-459D-B2E9-4378DC357DBE},2021
-123.902684856066,47.3721702674303,2814,2021/12/31 00:00:00+00,101,101,,,119.669998168945,2200,10.6700000762939,6.63000011444092,2.95000004768372,Bothways,Before Milepost 120.10 A: LEFT INTERSECTION MOCLIPS HWY,{F868DC00-3790-4643-8A96-297D4EFB65E2},2021
-117.405067433657,47.8065078985434,2815,2021/12/31 00:00:00+00,395Q116966,395,Q1,16966,0.100000001490116,350,6.86999988555908,0.509999990463257,0,Northbound,"On Q1 RAMP (HATCH RD TO SR 395 NB) After RIGHT INTERSECTION HATCH RD,  LEFT INTERSECTION LX16912",{B80CB975-1D2D-46C3-BAA9-228BA10C4D93},2021
-121.879061497176,47.5089121517077,2816,2021/12/31 00:00:00+00,090Q102660,090,Q1,02660,0.379999995231628,11000,,,,Eastbound,On Q1 RAMP (SR 18 TO SR 90 EB) After LEFT ON RAMP Q202660,{DD283EC6-6850-4D9A-AEBA-D34DF8CD30D5},2021
-119.436960048488,48.9354197883866,2817,2021/12/31 00:00:00+00,097,097,,,316.769989013672,5200,3.47000002861023,4.15999984741211,0.920000016689301,Bothways,After Milepost 331.72 A: BOTHWAYS INTERSECTION 11TH AVE,{C476A6A8-A563-462F-A35F-EF2223C352B5},2021
-122.137442642462,47.9802049708205,2818,2021/12/31 00:00:00+00,002P100194,002,P1,00194,0.670000016689301,16000,,,,Eastbound,On P1 RAMP (SR 2 EB TO SR 204) After RIGHT OFF RAMP P200194,{2763FB41-EEC8-4DF2-8F69-2AFD45E30092},2021
-122.273973301719,47.9218906837426,2819,2021/12/31 00:00:00+00,526P100110,526,P1,00110,0.25,5300,,,,Eastbound,On P1 RAMP (SR 526 EB TO AIRPORT RD) After LEFT INTERSECTION SR 526 EB,{B8966FFB-8E5A-4C8B-AF61-EECCD45C97BD},2021
-122.762507163497,47.0632806877931,2820,2021/12/31 00:00:00+00,005Q111247,005,Q1,11247,0.129999995231628,6900,,,,Northbound,On Q1 RAMP (SR 510 TO SR 5 NB) After RIGHT WYE CONNECTION SR 510,{18E0C2A9-CCAC-43B0-83B0-99CD98648B63},2021
-122.312551979678,47.4701250572784,2821,2021/12/31 00:00:00+00,518,518,,,0.910000026226044,65000,,,,Bothways,After Milepost 0.90 A: LEFT OFF RAMP DES MOINES MEMORIAL DR,{639173AC-58C0-4C82-A866-A3472DA524AC},2021
-122.220183453929,47.5823726077289,2822,2021/12/31 00:00:00+00,090,090,,,5.71000003814697,120000,,,,Bothways,After Milepost 7.64 A: RIGHT CENTER ON RAMP 80TH AVE SE,{9B8F6C31-5017-45F9-BE45-9FDCF44CFB2B},2021
-120.511892241803,46.6260641185397,2823,2021/12/31 00:00:00+00,823,823,,,0,7300,3.25,1.63999998569489,0.159999996423721,Bothways,"At Milepost 0.00 B: BOTHWAYS UNDERCROSSING SR 12 EB, BEGIN ROUTE",{5BDCAFEE-2EE2-49F9-8CBE-7BC2D48F5871},2021
-117.181631866578,46.7289892689111,2824,2021/12/31 00:00:00+00,270,270,,,2.44000005722046,6000,,,,Eastbound,After Milepost 2.43 A: BOTHWAYS INTERSECTION HIGH ST,{D9E51118-67D1-4BAF-B44E-550CE42E3019},2021
-122.648650587797,45.716658563515,2825,2021/12/31 00:00:00+00,205S103617,205,S1,03617,0.140000000596046,15000,,,,Southbound,On S1 RAMP (NE 134TH ST TO SR 205 SB) After LEFT WYE CONNECTION NE 134TH ST,{998BD11C-EDAC-4599-804F-D0869FFE6958},2021
-122.959569614405,46.895922241716,2826,2021/12/31 00:00:00+00,005Q509521,005,Q5,09521,0.0399999991059303,2300,,,,Northbound,On Q5 RAMP (SR 121 TO SR 5 NB) After BOTHWAYS INTERSECTION SR 121,{CA0EA620-13E0-46D3-A10C-8CDA33B2AD6E},2021
-120.514475071052,46.6289375622086,2827,2021/12/31 00:00:00+00,082P103096,082,P1,03096,0.0700000002980232,11000,,,,Eastbound,On P1 RAMP (SR 82 EB TO N FIRST ST) After LEFT INTERSECTION SR 82 EB,{C9EDDE46-6CBD-49A9-B991-03542A355CD1},2021
-122.919144036538,47.0255998650296,2828,2021/12/31 00:00:00+00,101Q136688,101,Q1,36688,0.189999997615814,11000,,,,Eastbound,On Q1 RAMP (CROSBY BLVD TO SR 101 EB) After RIGHT INTERSECTION MOTTMAN RD SW,{051AF6C5-9399-4550-867A-4D73C31B28F2},2021
-120.339606880656,47.4677659576853,2829,2021/12/31 00:00:00+00,002Q511876,002,Q5,11876,0.0599999986588955,4900,5.71000003814697,7.73999977111816,1.14999997615814,Eastbound,On Q5 RAMP (SR 2 EB TO SR 2 EB) After LEFT INTERSECTION SR 2/SR 97 SB,{1E1F8970-A8AB-421A-90C4-DE0794CC6B9A},2021
-117.280537227277,47.6735709930811,2830,2021/12/31 00:00:00+00,090Q128825,090,Q1,28825,0.0799999982118607,8400,4.65999984741211,2.24000000953674,0.170000001788139,Eastbound,On Q1 RAMP (MULLAN RD TO SR 90 EB) After BOTHWAYS INTERSECTION LX28788-MULLAN RD,{4AA27549-1E98-4BAC-8454-7CFFABC8DB9F},2021
-122.291344670288,47.2947884738485,2831,2021/12/31 00:00:00+00,005S114130,005,S1,14130,0.0599999986588955,33000,,,,Southbound,On S1 RAMP (SR 18 WB TO SR 5 SB) After LEFT INTERSECTION SR 18 WB,{DECD6232-52BA-4E15-ACC7-0F5B96605F1C},2021
-122.847887854546,46.4427533696404,2832,2021/12/31 00:00:00+00,505,505,,,6.46000003814697,4200,,,,Bothways,After Milepost 6.45 A: BOTHWAYS INTERSECTION ST HELENS ST,{F3624656-DCB8-4BAA-9297-90719D0CDADB},2021
-122.957601703009,46.711675259446,2833,2021/12/31 00:00:00+00,507COPEARL,507,CO,PEARL,1.22000002861023,8400,,,,Southbound,"Before Milepost 3.49 A: BOTHWAYS INTERSECTION SR 507-W CHERRY ST, END ROUTE",{06B6F783-7217-4459-A74B-98561326C717},2021
-122.316548251839,47.5209954322188,2834,2021/12/31 00:00:00+00,099Q102496,099,Q1,02496,0.0399999991059303,460,,,,Northbound,On Q1 RAMP (14TH AVE TO CI02453) After LEFT WYE CONNECTION 14TH AVE,{6CB2E8E6-D564-4D43-985D-9FC7EF0900A1},2021
-118.58384497975,46.5336412376669,2835,2021/12/31 00:00:00+00,263,263,,,0.0299999993294477,190,11.2700004577637,2.8199999332428,4.23000001907349,Bothways,After Milepost 0.02 A: RIGHT INTERSECTION PORT OF WINDUST,{25EDB43C-247D-472B-B3F1-13828E1C3D6F},2021
-122.651516720958,47.6515878988622,2836,2021/12/31 00:00:00+00,303Q100681,303,Q1,00681,0.0599999986588955,4800,4.13000011444092,1.1599999666214,0.0599999986588955,Eastbound,On Q1 RAMP (LX00657 TO SR 303 WB) After BOTHWAYS INTERSECTION LX00657-CENTRAL VLLY RD,{AAF5AC2A-A88F-4B9A-8C90-5D41B6703DF2},2021
-120.897534892136,47.1803293749479,2837,2021/12/31 00:00:00+00,090,090,,,84.4700012207031,30000,,,,Bothways,After Milepost 86.18 A: RIGHT ON RAMP SR 970,{A65D19D8-B534-4F58-9A85-31BD7ABFB1BF},2021
-122.203398826453,48.7208428620502,2838,2021/12/31 00:00:00+00,009,009,,,72.0500030517578,2700,8.28999996185303,10.2399997711182,2.14000010490417,Bothways,After Milepost 72.46 A: RIGHT INTERSECTION MOSQUITO LAKE RD,{0DE6EB9B-AB8D-4B07-BDF3-581F99872B28},2021
-122.334664857864,47.5369398050946,2839,2021/12/31 00:00:00+00,509,509,,,35.1100006103516,51000,,,,Bothways,Before Milepost 29.87 A: LEFT OFF RAMP SR 99 SB-2ND AVE SW,{5DE15E77-5A28-46B0-AC65-CB45A925536E},2021
-122.249551781459,47.7583686892591,2840,2021/12/31 00:00:00+00,522,522,,,7.21999979019165,37000,,,,Bothways,After Milepost 7.21 A: BOTHWAYS INTERSECTION 68TH AVE NE,{C5600B26-522B-417B-85CF-190DE85A41A5},2021
-119.482500030047,47.3815492663004,2841,2021/12/31 00:00:00+00,028,028,,,57,1500,7.3899998664856,2.73000001907349,1.20000004768372,Bothways,After Milepost 52.92 A: LEFT WYE CONNECTION SR 17,{5A18EDD5-0224-4EB4-98C4-3A0453C8DA51},2021
-120.31500476515,46.3810551651232,2842,2021/12/31 00:00:00+00,022,022,,,2.46000003814697,10000,,,,Bothways,Before Milepost 3.16 A: RIGHT INTERSECTION ASOTIN AVE,{28E4DF38-D0D1-41A7-9E43-83CF1F6B8FF4},2021
-122.974271530634,46.6763165419041,2843,2021/12/31 00:00:00+00,005Q107950,005,Q1,07950,0.0900000035762787,5100,,,,Northbound,On Q1 RAMP (CHAMBER WAY TO SR 5 NB) After RIGHT WYE CONNECTION LX07908,{DEFB37FF-05C6-44B6-B1EB-F72992F19B14},2021
-118.850505033134,46.6607493845307,2844,2021/12/31 00:00:00+00,395,395,,,62.2999992370605,9700,,,,Bothways,After Milepost 55.73 A: RIGHT ON RAMP SR 260,{0DC7CFDB-ECDD-474E-9EA3-FB3867634028},2021
-122.914682389884,46.9955074186899,2845,2021/12/31 00:00:00+00,005,005,,,102.529998779297,83000,,,,Bothways,Before Milepost 102.47 A: LEFT ON RAMP TROSPER RD,{7EC574CA-623C-4C2B-B6D8-98321D2CFA0A},2021
-122.629645343188,47.5881825828901,2846,2021/12/31 00:00:00+00,303,303,,,1.61000001430511,37000,,,,Bothways,"Before Milepost 1.46 A: RIGHT INTERSECTION OLD SR 303 SPUR MANETT,  LEFT INTERSECTION SHERIDAN RD",{B3ADD000-AECA-41B8-973B-D9FFFEFEFC29},2021
-122.604702965905,45.6483786729248,2847,2021/12/31 00:00:00+00,500S100261,500,S1,00261,0.159999996423721,6700,,,,Westbound,On S1 RAMP (NE ANDRESEN RD TO SR 500) After RIGHT WYE CONNECTION LX00310,{C30164B0-3FBD-41A5-ABD0-87579A28EBCB},2021
-122.314294877201,48.3075342859915,2848,2021/12/31 00:00:00+00,005P121833,005,P1,21833,0.180000007152557,380,3.8199999332428,8.81999969482422,1.47000002861023,Northbound,On P1 RAMP (SR 5 NB TO STARBIRD RD) After LEFT INTERSECTION SR 5 NB,{0BC9AAAF-D6AB-4BDF-BB37-A10B89AB5705},2021
-123.443045212652,48.1072521245509,2849,2021/12/31 00:00:00+00,101,101,,,246.440002441406,11000,,,,Bothways,Before Milepost 247.17 A: RIGHT INTERSECTION S LINCOLN ST,{DCAC02E2-0F7E-4608-BEAC-F397060BF684},2021
-119.48388660059,47.3808611654815,2850,2021/12/31 00:00:00+00,028,028,,,56.9099998474121,3000,3.96000003814697,2.66000008583069,1.33000004291534,Bothways,Before Milepost 52.85 A: RIGHT WYE CONNECTION SR 17,{B812782E-3A59-46CD-8815-2F9E4427943A},2021
-122.019182357689,47.350489976716,2851,2021/12/31 00:00:00+00,169,169,,,10.6800003051758,15000,5.07000017166138,1.75999999046326,0.109999999403954,Bothways,Before Milepost 10.69 A: LEFT INTERSECTION SE 280TH ST,{9356722D-D4E0-445A-AFE4-B22C183B82DD},2021
-120.010928577782,48.0776737951819,2852,2021/12/31 00:00:00+00,153,153,,,6.65999984741211,1700,7.80999994277954,4.71000003814697,0.540000021457672,Bothways,Before Milepost 6.63 A: LEFT INTERSECTION BLACK CANYON RD,{B65EBF59-ECA8-4598-901C-19C01B207170},2021
-121.189044442452,47.2486279978725,2853,2021/12/31 00:00:00+00,090Q107080,090,Q1,07080,0.100000001490116,550,7.76999998092651,7.19999980926514,1.51999998092651,Eastbound,On Q1 RAMP (W EASTON RD TO SR 90 EB) After BOTHWAYS INTERSECTION LX07030-W EASTON RD,{A8AAB918-1992-4F5D-8DE1-DCFDE874FE94},2021
-119.250137531754,47.0995879572889,2854,2021/12/31 00:00:00+00,090,090,,,177.419998168945,21000,,,,Bothways,Before Milepost 179.15 A: LEFT ON RAMP SR 17,{69E29641-0E8A-42E0-B3C3-1E8EB60BC843},2021
-120.522066666302,46.6334394116239,2855,2021/12/31 00:00:00+00,082P203044,082,P2,03044,0.140000000596046,280,6.71000003814697,9.0600004196167,0,Southbound,On P2 RAMP (P103044 TO FI03038) After LEFT INTERSECTION P103044,{7140789E-005B-4452-BB57-9769CDB9B1D6},2021
-120.592521657607,47.0215470594879,2856,2021/12/31 00:00:00+00,097,097,,,120,3000,9.98999977111816,13.289999961853,1.74000000953674,Bothways,Before Milepost 135.36 A: RIGHT WYE CONNECTION DRY CREEK CONNECTION,{D0673C66-5BEE-442E-8E95-88C1A199D7B4},2021
-122.660992251184,47.7538576514017,2857,2021/12/31 00:00:00+00,003,003,,,52.3499984741211,32000,,,,Bothways,Before Milepost 52.41 A: RIGHT OFF RAMP SR 305,{3D598005-B5F8-43D6-B7F7-20A1583DB41C},2021
-122.369570386492,47.0204295238458,2858,2021/12/31 00:00:00+00,007,007,,,42,13000,6.88000011444092,2.64000010490417,0.219999998807907,Bothways,After Milepost 42.01 A: BOTHWAYS INTERSECTION 260TH ST E,{D01FE1BA-A364-49B6-88D1-75CB91EBB448},2021
-118.3564787085,46.0690335757093,2859,2021/12/31 00:00:00+00,125,125,,,6.09999990463257,3200,5.92000007629395,2.77999997138977,0.25,Bothways,After Milepost 6.10 A: RIGHT WYE CONNECTION SR 125,{7640187C-91F0-4E8C-BDFE-CF92F02A3E21},2021
-122.242854666537,47.3780044667498,2860,2021/12/31 00:00:00+00,516,516,,,5,25000,4.5,1.39999997615814,0.00999999977648258,Bothways,"After Milepost 4.72 A: RIGHT ON RAMP SR 167,  LEFT OFF RAMP SR 167",{41DA68CA-4195-4937-92D8-10BDDC754144},2021
-122.909100518462,46.1445772466905,2861,2021/12/31 00:00:00+00,004,004,,,61.6800003051758,17000,2.1800000667572,0.449999988079071,0,Bothways,"After Milepost 61.68 A: RIGHT INTERSECTION ALLEN ST,  RIGHT INTERSECTION 4TH AVE S",{AA1E9D24-30F9-4A2B-9252-4596E7A231F7},2021
-122.68145480687,47.5660964853386,2862,2021/12/31 00:00:00+00,003S103786,003,S1,03786,0.0399999991059303,2300,,,,Southbound,On S1 RAMP (AUTO CNTR WAY TO SR 3 SB) After BOTHWAYS INTERSECTION AUTO CENTER WAY,{132C7068-9AB6-4FCD-A473-034CDD7C16C8},2021
-122.247430352575,47.3865687351183,2863,2021/12/31 00:00:00+00,181,181,,,0.600000023841858,23000,5.51000022888184,3.85999989509583,0.0599999986588955,Bothways,Before Milepost 5.93 A: BOTHWAYS INTERSECTION JAMES ST,{1094A220-53BE-40D5-9C25-BFC9F01B8B87},2021
