X,Y,amenity,name,addr:housenumber,addr:street,addr:city,addr:postcode,website,addr:state,phone,wikidata,wheelchair,description,operator,studio,name:en,opening_hours,artist_name,tourism,artwork_type,ele,date,email,level,location,media,project,sac_id,screen,toilets:wheelchair,addr:unit,alt_name,theatre:type,wikipedia
-122.336998,48.8114510975452,social_centre,Rome Grange #226 ,2831,Mt. Baker Highway,,,http://www.waymarking.com/waymarks/WME1KD_Rome_Grange_226_Whatcom_County_Rome_WA,,,,,,,,,"We[2,4] 19:00-20:30",,,,,,,,,,,,,,,,,
-122.6586397,48.9301766975452,social_centre,Streets-Pike Post 9474 Custer V.F.W,8000,Portal Way,Baline,,,,,,,Streets-Pike Post 9474  7:00PM - 1st Thursday,,,,Th[1] 19:00-21:00,,,,,,,,,,,,,,,,,
-122.3865617,47.5638301975452,social_centre,West Seattle Eagles,4426,California Avenue Southwest,Seattle,98116,http://westseattleeagles.org,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3400745,47.6091809975452,stripclub,Deja Vu Showgirls,1510,First Avenue,Seattle,98101,,WA,206-342-9160,,,,,,,"Mo-Sa 11:00-02:30; Su 02:00-02:30",,,,,,,,,,,,,,,,,
-122.3338874,47.5892872975452,stripclub,Dream Girls,1530,1st Avenue South,Seattle,98134,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3565498,47.6222283975452,studio,Classical KING FM 98.1,10,Harrison Street,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
-122.3565215,47.6223782975452,studio,Classical KING FM 98.1,400,Queen Anne Avenue North,Seattle,98109,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.8236616,47.5267812975452,studio,Davey French Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3300202,47.6057276975452,studio,Entercom Communications,800,5th Avenue,,,https://entercom.com/,,,,,,,radio,,,,,,,,,,,,,,,,1400,,,
-122.2957318,47.3872666975452,studio,ESPN Deportes,,,,,,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.3053514,47.6130642975452,studio,Hollow Earth Radio,2018,East Union Street,Seattle,98122,https://www.hollowearthradio.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4520724,47.2518230975452,studio,Iconic Arts,1120,South 11th Street,Tacoma,98405,https://iconicarts.org/,,+1 253-579-9400,,,,,dance,,,,,,,,,,,,,,,,,,,
-122.3551152,47.6230778975452,studio,KEXP,472,1st Avenue North,Seattle,98109,http://kexp.org,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.2849705,47.6019792975452,studio,KXPA AM 1540,114,Lakeside Avenue,Seattle,98122,http://kxpa.com,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.2448127,47.3865185975452,studio,La Gran D 99.3 FM,,,,,,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.3390661,47.5712498975452,studio,Lawless Forge,,,,,https://lawlessforge.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2448342,47.3864867975452,studio,La Z 1210 AM,,,,,,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.4358664,47.2401315975452,studio,Pacific Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3527783,47.6172617975452,studio,Pure Audio,2908,1st Avenue,Seattle,98121,http://www.pureaudio.com,,,,,,,recording,,,,,,,,,,,,,,,,,,,
-122.4358812,47.2401697975452,studio,Relayer Records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3162797,47.5482865975452,studio,Self Adhesive Recording,6109,13th Avenue South,Seattle,98108,,WA,,,,,,audio,,,,,,,,,,,,,,,,,,,
-122.4606762,47.4463050975452,studio,Voice of Vashon Radio Station Studio,,,,,,,,,,,,radio,,,,,,,,,,,,,,,,,,,
-122.1650063,47.5781153975452,studio,Warm 106.9,,,,,https://warm1069.com/,,425-373-5545,,,,,,,Mo-Fr 08:00-17:30,,,,,,,,,,,,,,,,,
-122.3339845,47.6091680975452,theatre,5th Avenue Theater,1308,5th Avenue,Seattle,98101,https://www.5thavenue.org/,,206-625-1900,Q386819,,,,,,,,,,,,,,,,,,,,,,,
-123.8855933,46.9775564975452,theatre,7th Streat Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3323262,47.6108495975452,theatre,ACT Theatre,700,Union Street,Seattle,98101,,,,Q4650897,,,,,,,,,,,,,,,,,,,,,,,
-122.3329153,47.8274782975452,theatre,ampetheater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9279597,47.6451043975452,theatre,Amphiteater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.6663998,47.6155060975452,theatre,Amphitheater,,,,,,,,,,,US Forest Service,,,,,,,,,,,,,,,,,,,,
-122.6625072,48.4013990975452,theatre,Amphitheater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1837457,47.5918427975452,theatre,Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.933227,47.8577925975452,theatre,Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.5585025,47.0364696975452,theatre,Ampitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6175367,48.5145118975452,theatre,Anacortes Community Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3179741,47.6143087975452,theatre,Annex Theater,1100,East Pike Street,Seattle,98122,http://www.annextheatre.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3870227,47.5607163975452,theatre,ArtsWest,4711,California Avenue Southwest,Seattle,98116,https://www.artswest.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5183817,47.6260613975452,theatre,Bainbridge Playhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4252653,47.6569634975452,theatre,Bing Crosby Theater,901,West Sprague Avenue,Spokane,99201,,WA,,Q4914123,,,,,,,,,,,,,,,,,,,,,,,
-122.3277636,47.8147423975452,theatre,Black Box Theater,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
-122.350661,47.6217265975452,theatre,Center House Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9896327,47.2048265975452,theatre,Chalet Theatre,1721,Wells Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4545556,48.9420524975452,theatre,Claire Thomas Theatre,655,Front Street,Lynden,98264,http://clairevgtheatre.com,WA,+1-360-354-4425,,,,,,,,,,,,,,,,,,,,,,Claire vg Thomas Theatre,,
-122.339691,47.6148163975452,theatre,Dimitriou's Jazz Alley,2033,6th Avenue,Seattle,98121,http://www.jazzalley.com/,,+1-206-441-9729,,,,,,,,,,,,,,,,,,,,,,,,
-122.375753,47.8142609975452,theatre,Edmonds Center for the Arts,410,4th Avenue North,Edmonds,98020,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3777641,47.8108591975452,theatre,Edmonds Theater,,Main Street,Edmonds,98020,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2075184,47.9814981975452,theatre,Everett Performing Arts Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9741338,47.0724933975452,theatre,Experimental Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3387982,47.6071472975452,theatre,Fe All Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5001741,48.7198533975452,theatre,Fire House Performing Arts Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6599584,45.6888292975452,theatre,Groove Nation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3658767,47.6593664975452,theatre,Hale's Palladium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.4172413,47.6605855975452,theatre,INB Performing Arts Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2009507,47.6756005975452,theatre,Kirkland Performance Center,,,,,,,,Q6415741,,,,,,,,,,,,,,,,,,,,,,,
-122.1171373,47.4791885975452,theatre,Lanback Auditorium,,,,,,,,,,,Liberty High School,,,,,,,,,,,,,,,,,,,,
-120.6727271,47.5878624975452,theatre,Leavenworth Summer Theater Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.9779773,46.3206560975452,theatre,Liberty theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2266919,47.5920213975452,theatre,Luther Burbank Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphi,
-122.3987295,47.6392499975452,theatre,Magnolia Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0448241,47.3929722975452,theatre,Maple Valley Youth Symphony Orchestra,23220,Maple Valley Black Diamond Road Southeast,Maple Valley,98038,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.340263,47.6083380975452,theatre,Market Theater,1428,Post Alley,Seattle,98101,https://unexpectedproductions.org/,,,,,,Unexpected Productions,,,,,,,,,,,,,,,,,,,,
-120.1216137,48.3642366975452,theatre,Merc Playhouse,,,Twisp,,,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3414253,47.6117307975452,theatre,Moore Theater,,,,,,,,Q6908241,,,,,,,,,,,,,,,,,,,,,,,
-122.7076961,45.8525183975452,theatre,Muze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3140309,47.6611364975452,theatre,Neptune Theatre,1303,Northeast 45th Street,,,,,,Q29829461,,,,,,,,,,,,,,,,,,,,,,,
-122.308688,47.6131305975452,theatre,New City Theatre,1406,18th Avenue,Seattle,98122,https://18thandunion.org/,,+12069376499,,yes,,,,,,,,,,,,,,,,,,,,,,
-122.3253542,47.6009837975452,theatre,Nippon Kan Theater,,,,,,WA,,Q7039629,,,,,,,,,,52,,,,,,,,,,,,,
-122.317071,47.6144138975452,theatre,Northwest Film Forum,1515,12th Avenue,Seattle,98122,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,,
-122.3471688,48.3397694975452,theatre,Northwest Theatre Arts at the Conway Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8745484,47.0617538975452,theatre,Olympia Little Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8228408,47.9204556975452,theatre,Olympic Music Festival,,,,,http://www.olympicmusicfestival.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3581949,47.6258303975452,theatre,On the Boards,100,West Roy Street,Seattle,98119,https://www.ontheboards.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3040145,47.6011269975452,theatre,open air amphitheatre,,,,,,,,,,,,,open air amphitheatre,,,,,,,,,,,,,,,,,,
-122.4402375,47.2550686975452,theatre,Pantages Theater,,,,,,WA,,,,,,,,,,,,41,,,,,,,,,,,,,
-122.3618835,47.7788923975452,theatre,Phoenix Theatre,9673,Firdale Avenue,Edmonds,98020,https://www.tptedmonds.org/,WA,206-533-2000,,,,,,,,,,,,,,,,,,,,,,,,
-122.3550902,47.6895744975452,theatre,Pocket Theater,8312,Greenwood Avenue North,Seattle,98103,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2059827,48.0066095975452,theatre,Rainier Theatre Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.1812166,46.7301465975452,theatre,Regional Theatre of the Palouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1986604,47.6128935975452,theatre,Resonance,,,,,https://resonance.events/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4415988,47.2549206975452,theatre,Rialto Theater,310,S 9th St,Tacoma,98402,,WA,,Q7322149,,,,,,,,,,55,,,,,,,,,,,,,"en:Rialto Theater (Tacoma, Washington)"
-123.0200156,48.5366927975452,theatre,San Juan Community Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3880735,47.5223486975452,theatre,Seattle Civic Dance Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1197264,47.6700907975452,theatre,SecondStory Repertory,,,,,http://secondstoryrep.org/,,+1-425-881-6777,,,,,,,,,,,,,,,,,,,,,,,,
-122.3394726,47.6085136975452,theatre,Showbox at the Market,1426,1st Avenue,Seattle,98101,http://www.showboxonline.com/index.php,WA,+1 206-628-3151,Q7503150,,,,,,,,,,,,,,,,,,,,,,,en:Showbox at the Market
-122.4394432,47.2525995975452,theatre,SOTA Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8074676,46.9608970975452,theatre,SouthShore Mall Cinema,,,,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,,
-122.9001514,47.0451229975452,theatre,State Theater,202,4th Avenue East,Olympia,,,WA,,,,,Harlequin Productions,,,,,,,,,,,,,,,,,,,,
-122.4406046,47.2543864975452,theatre,Tacoma Youth Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.0727557,47.2224612975452,theatre,Tekoa Empire Theater,,,,,http://www.orgsites.com/wa/empire-theatre-tekoa/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4457008,47.2624635975452,theatre,Temple Theatre,,,,,,,,Q6783772,,,,,,,,,,,,,,,,,,,,,,,en:Masonic Temple Building-Temple Theater
-122.3239595,47.5988665975452,theatre,Theater Off Jackson,409,7th Avenue South,Seattle,98104,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.9953794,47.1009943975452,theatre,The Gorge Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6464297,47.7371479975452,theatre,The Jewel Box Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.337685,47.6086439975452,theatre,The Triple Door,216,Union Street,Seattle,98101,http://thetripledoor.net/,,(206) 838-4333,,,,,,,,,,,,,,,,,,,,,,,,
-122.3538774,47.6230993975452,theatre,The Vera Project,305,Harrison Street,Seattle,98109,https://theveraproject.org/,,+1 206-956-8372,,yes,,,,,,,,,,,,,,,,,,,,,,
-122.482113,48.7502890975452,theatre,UpFront Theatre,1208,Bay Street,Bellingham,98225,https://theupfront.com/,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4606675,47.4456136975452,theatre,Vashon Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0368435,47.5330451975452,theatre,Village Theatre,303,303 Front Street North,Issaquah,98027,https://villagetheatre.org/issaquah/,,+1-425-392-2202,,,,,,,,,,,,,,,,,,,,,,,,
-122.0363852,47.5316592975452,theatre,Village Theatre First Stage,120,Front Street North,,,https://villagetheatre.org/issaquah/kidstage-issaquah.php,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.364982,47.8103212975452,theatre,Wade James Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3329041,47.5931540975452,theatre,WaMu Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9001019,47.0437498975452,theatre,Washington Center for the Performing Arts,512,Washington Street Southeast,Olympia,,,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3563132,47.6524012975452,theatre,West of Lenin,203,North 36th Street,Seattle,98103,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8172279,48.0682340975452,theatre,Wheel-In-Motor Movie Drive In,210,Theater Road,Port Townsend,98368,http://www.ptwheelinmotormovie.com/,WA,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6394694,45.7319212975452,theatre,,,,,,,,,,,amphitheater,,,,,,,,,,,,,,,,,,,,,
-122.3401832,47.4671870975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphi,
-122.3405435,47.4716869975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amphi,
-122.4065626,47.3166046975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_air,
-122.1181205,48.1984080975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_air,
-119.1224288,46.2510917975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4939229,45.6145571975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7464959,45.8151669975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6702877,45.8615151975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.218412,46.2749312975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.3756998,47.6120615975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.7981237,48.0596306975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.1503278,48.6059079975452,theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
